experiment_id,config_name,ifeval_pct_change,harm_pct_change,display_name,mmlu_pro_pct_change,eq_bench_pct_change,gsm8k_pct_change,sum_decrease
layers_38:46-p0.01,role_trait,-2.848101265822782,-80.45318045318044,"Layers 38-45, 1st",-6.038135593220337,-5.046204819167947,0.7425742574257295,-13.189867420785337
layers_42:46-p0.25,role_trait,-3.7974683544303707,-46.928746928746925,"Layers 42-45, 25th",-7.838983050847453,-4.069489981699915,1.9801980198019682,-13.725743367175772
layers_56:60-p0.75,pc1_role_trait,-2.2151898734177227,-42.997542997543,"Layers 56-59, 75th",-4.131355932203381,-6.34041136659181,-1.6089108910891103,-14.295868063302024
layers_56:64-p0.25,pc1_role_trait,-3.3227848101265764,-43.10674310674311,"Layers 56-63, 25th",-5.1906779661017,-7.411148261304551,1.6089108910890966,-14.315700146443731
layers_34:50-p0.75,pc1_role_trait,-2.3734177215189876,-43.32514332514333,"Layers 34-49, 75th",-3.6016949152542312,-6.410216504149109,-1.980198019801982,-14.365527160724309
layers_40:48-p0.75,pc1_role_trait,-1.8987341772151782,-43.76194376194376,"Layers 40-47, 75th",-2.966101694915257,-6.306555380083832,-3.2178217821782207,-14.389213034392487
layers_30:38-p0.75,pc1_role_trait,-2.531645569620252,-44.96314496314496,"Layers 30-37, 75th",-3.8135593220338952,-6.2170941444358006,-1.856435643564358,-14.418734679654305
layers_52:60-p0.25,pc1_role_trait,-2.689873417721517,-40.7043407043407,"Layers 52-59, 25th",-3.9194915254237186,-7.213249344637802,-0.6188118811881194,-14.441426168971157
layers_50:54-p0.75,pc1_role_trait,-2.056962025316443,-47.58394758394759,"Layers 50-53, 75th",-4.131355932203381,-6.277814860564054,-1.980198019801982,-14.44633083788586
layers_32:40-p0.25,pc1_role_trait,-3.6392405063291062,-49.221949221949224,"Layers 32-39, 25th",-2.966101694915257,-6.874606885653075,-0.990099009900991,-14.470048096798429
