feature_id,link
19305,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/19305
19556,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/19556
19578,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/19578
19699,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/19699
19763,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/19763
19793,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/19793
19853,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/19853
19922,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/19922
20054,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/20054
20088,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/20088
20218,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/20218
20256,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/20256
20261,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/20261
20451,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/20451
20566,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/20566
20702,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/20702
20791,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/20791
20947,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/20947
20980,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/20980
21112,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/21112
21396,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/21396
21628,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/21628
21929,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/21929
22029,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/22029
22302,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/22302
22389,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/22389
22411,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/22411
22505,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/22505
22524,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/22524
22823,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/22823
22853,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/22853
22880,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/22880
22902,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/22902
22945,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/22945
23014,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/23014
23055,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/23055
23096,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/23096
23106,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/23106
23200,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/23200
23612,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/23612
23644,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/23644
23826,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/23826
23858,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/23858
24104,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/24104
24200,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/24200
24214,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/24214
24318,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/24318
24327,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/24327
24398,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/24398
24446,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/24446
24497,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/24497
24508,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/24508
24678,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/24678
24872,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/24872
24883,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/24883
24948,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/24948
24999,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/24999
25078,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/25078
25101,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/25101
25172,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/25172
25741,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/25741
25870,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/25870
25910,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/25910
25948,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/25948
25957,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/25957
26038,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/26038
26235,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/26235
26376,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/26376
26789,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/26789
27075,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/27075
27102,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/27102
27163,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/27163
27412,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/27412
27473,https://www.neuronpedia.org/gemma-2-9b/20-gemmascope-res-131k-l0_32plus/27473
