label,projection,distance
pos_p2_q63,37.294243617091325,2.7057563829086746
pos_p3_q11,42.81231631670445,2.8123163167044467
pos_p0_q105,42.84240370691176,2.8424037069117603
pos_p4_q145,37.15743921452939,2.84256078547061
pos_p0_q41,37.07318628633387,2.926813713666128
pos_p1_q29,42.94596345391353,2.945963453913528
pos_p4_q15,37.01643865490288,2.9835613450971223
pos_p1_q186,37.001329646836005,2.9986703531639947
pos_p4_q8,36.95327591539032,3.0467240846096786
pos_p3_q72,43.062619663089905,3.0626196630899045
pos_p1_q117,36.876827339412976,3.1231726605870236
pos_p2_q27,36.834150178093005,3.1658498219069955
pos_p3_q21,36.8273338515021,3.1726661484979033
pos_p2_q207,43.18616150394475,3.186161503944753
pos_p4_q151,36.81153995660684,3.1884600433931567
pos_p2_q178,36.766868581853565,3.233131418146435
pos_p0_q218,36.71249046813019,3.2875095318698087
pos_p1_q196,43.29873869863129,3.29873869863129
pos_p1_q44,43.37185262171894,3.3718526217189435
pos_p3_q202,43.374926689255986,3.374926689255986
pos_p1_q104,43.37932261001655,3.379322610016551
pos_p1_q63,43.39430888881405,3.3943088888140522
pos_p2_q100,43.45521176574281,3.45521176574281
pos_p2_q156,36.53481679151524,3.46518320848476
pos_p1_q213,43.48198482028503,3.481984820285028
pos_p0_q1,36.440076690279895,3.559923309720105
pos_p4_q188,36.42740621612425,3.572593783875753
pos_p2_q223,43.582018486355786,3.5820184863557856
pos_p2_q165,36.36227705138945,3.637722948610552
pos_p3_q191,43.653614865050194,3.6536148650501943
pos_p0_q165,36.326109037288205,3.673890962711795
pos_p4_q223,36.259038291841954,3.7409617081580464
pos_p3_q228,36.22318865608666,3.7768113439133373
pos_p1_q116,36.19279777166458,3.80720222833542
pos_p4_q111,36.140064313413305,3.859935686586695
pos_p2_q107,36.117869643922795,3.882130356077205
pos_p3_q95,36.115317280154954,3.8846827198450455
pos_p1_q204,43.897299091482715,3.897299091482715
pos_p4_q19,36.09563433061882,3.9043656693811783
pos_p2_q170,36.08738550327675,3.9126144967232506
pos_p3_q105,36.044305258296,3.9556947417040007
pos_p0_q153,36.03126577848406,3.9687342215159376
pos_p3_q206,43.98962468220269,3.989624682202688
pos_p0_q168,36.00164773986287,3.998352260137132
pos_p0_q187,44.01724883937377,4.017248839373771
pos_p1_q217,35.95700238147891,4.042997618521092
pos_p2_q76,44.045673926288735,4.045673926288735
pos_p1_q197,35.886711469141844,4.113288530858156
pos_p4_q169,35.85109057910453,4.148909420895471
pos_p0_q206,35.80792313300394,4.192076866996061
pos_p3_q194,35.800505222480524,4.199494777519476
pos_p1_q203,44.20946250570929,4.20946250570929
pos_p1_q99,35.76894205430679,4.231057945693209
pos_p0_q80,44.24411783995897,4.244117839958967
pos_p2_q222,35.75480487970143,4.245195120298568
pos_p1_q42,35.73849026915499,4.261509730845013
pos_p0_q152,44.274158390401155,4.274158390401155
pos_p0_q69,35.71970065078156,4.2802993492184385
pos_p2_q82,35.68978366706951,4.310216332930487
pos_p3_q141,35.67018456358605,4.329815436413952
pos_p0_q76,35.66331443680741,4.336685563192589
pos_p1_q119,44.4238567531885,4.4238567531885025
pos_p4_q173,44.43271441610009,4.43271441610009
pos_p1_q133,44.5489374094105,4.548937409410499
pos_p1_q111,35.44307272691716,4.556927273082842
pos_p2_q189,35.38750991622966,4.612490083770339
pos_p3_q77,35.37967055094814,4.620329449051859
pos_p1_q76,44.65157191782495,4.651571917824953
pos_p2_q11,44.695630870255414,4.695630870255414
pos_p0_q110,44.702100909337624,4.702100909337624
pos_p2_q46,44.70483077786254,4.70483077786254
pos_p1_q173,44.7904963991594,4.790496399159402
pos_p1_q207,44.855151723138874,4.855151723138874
pos_p4_q82,44.85673040350311,4.856730403503107
pos_p0_q160,44.863482718790465,4.863482718790465
pos_p2_q213,35.11941035390225,4.8805896460977465
pos_p1_q3,35.081559594120044,4.918440405879956
pos_p3_q172,44.93543271150238,4.935432711502379
pos_p2_q145,35.0546286427319,4.945371357268101
pos_p2_q80,35.030347073794644,4.969652926205356
pos_p1_q170,44.97699995971695,4.976999959716949
pos_p4_q50,34.99931270072154,5.000687299278461
pos_p3_q189,34.98860943366283,5.01139056633717
pos_p2_q44,45.01605702907991,5.01605702907991
pos_p1_q220,45.025791503508295,5.0257915035082945
pos_p4_q87,34.911680331659724,5.088319668340276
pos_p0_q108,34.856908309682616,5.143091690317384
pos_p3_q76,34.85356063278789,5.1464393672121105
pos_p0_q166,45.15016066836916,5.1501606683691605
pos_p2_q33,45.200650001823405,5.200650001823405
pos_p3_q166,45.30503541847701,5.305035418477011
pos_p3_q160,34.66898857910515,5.331011420894853
pos_p3_q156,34.65902692978466,5.340973070215341
pos_p3_q193,45.377195799275285,5.377195799275285
pos_p3_q226,34.60729648091007,5.3927035190899275
pos_p1_q27,34.50434529930385,5.49565470069615
pos_p2_q98,45.510911931902484,5.510911931902484
pos_p0_q52,45.51868737176838,5.5186873717683795
pos_p4_q149,34.46502870887414,5.5349712911258635
pos_p0_q123,34.426568870264646,5.573431129735354
pos_p4_q33,45.62938202021225,5.6293820202122475
pos_p2_q122,45.63302748557722,5.633027485577223
pos_p0_q90,45.64349331696979,5.6434933169697885
pos_p0_q85,34.3509831025656,5.6490168974344
pos_p4_q116,45.649576821446125,5.649576821446125
pos_p1_q190,34.349994249696444,5.650005750303556
pos_p0_q178,34.28849707394799,5.711502926052013
pos_p3_q87,34.27970427318403,5.720295726815969
pos_p1_q16,45.74711998341124,5.747119983411238
pos_p4_q68,34.19698611017635,5.803013889823653
pos_p3_q98,34.155395287905016,5.844604712094984
pos_p3_q1,34.133427932226994,5.866572067773006
pos_p0_q148,34.1300326777653,5.8699673222347
pos_p4_q176,34.12031928952356,5.879680710476443
pos_p0_q44,45.940414019073394,5.940414019073394
pos_p3_q222,45.974158266651294,5.974158266651294
pos_p4_q45,34.01644021417819,5.983559785821811
pos_p0_q131,34.005658533780725,5.994341466219275
pos_p0_q25,33.98286402875567,6.017135971244329
pos_p4_q189,46.02754040024115,6.027540400241151
pos_p2_q191,46.032730670720376,6.032730670720376
pos_p3_q204,46.10323971567989,6.103239715679891
pos_p0_q98,46.12240168308277,6.122401683082771
pos_p3_q93,33.82859150142652,6.171408498573477
pos_p1_q167,33.82625832702412,6.173741672975879
pos_p4_q103,33.77945194763792,6.2205480523620835
pos_p3_q119,33.76995630745596,6.230043692544037
pos_p0_q222,33.746456450347885,6.253543549652115
pos_p0_q199,46.25747725224109,6.257477252241088
pos_p4_q35,33.717287261297315,6.282712738702685
pos_p2_q96,33.689960465690895,6.310039534309105
pos_p4_q60,33.68527363503719,6.314726364962809
pos_p4_q18,46.33956664513657,6.339566645136571
pos_p4_q170,46.453226809626514,6.453226809626514
pos_p3_q102,33.533566423075364,6.466433576924636
pos_p0_q20,46.501433549630846,6.501433549630846
pos_p0_q196,33.498528481463644,6.501471518536356
pos_p3_q213,33.44141911302413,6.558580886975868
pos_p3_q138,33.382056861187074,6.617943138812926
pos_p4_q94,33.32314202364086,6.676857976359138
pos_p1_q8,46.705447587780476,6.705447587780476
pos_p0_q31,33.27575714809425,6.72424285190575
pos_p2_q3,33.25864767288205,6.741352327117951
pos_p4_q23,33.22597587437562,6.774024125624379
pos_p3_q62,33.21547414194288,6.784525858057123
pos_p4_q73,46.7924297304496,6.792429730449598
pos_p3_q113,46.83439703257944,6.834397032579439
pos_p3_q80,33.162125569286374,6.837874430713626
pos_p2_q77,33.09509773773937,6.904902262260627
pos_p4_q29,33.020116353597096,6.979883646402904
pos_p2_q50,33.006947879716535,6.9930521202834655
pos_p4_q227,46.99880313691464,6.998803136914638
pos_p3_q230,47.11743417143815,7.117434171438148
pos_p1_q148,47.13305008831711,7.133050088317113
pos_p2_q133,47.1767232812991,7.176723281299097
pos_p1_q21,47.19879485510527,7.19879485510527
pos_p2_q188,32.72883183549956,7.271168164500438
pos_p0_q34,47.32211591165054,7.322115911650542
pos_p2_q68,32.67183449602575,7.3281655039742475
pos_p0_q133,32.613767081785696,7.386232918214304
pos_p1_q65,32.59410531043515,7.405894689564853
pos_p0_q158,47.433178137980036,7.433178137980036
pos_p2_q234,32.537941943377355,7.462058056622645
pos_p3_q235,47.50404288776383,7.5040428877638305
pos_p4_q14,47.509525769012924,7.5095257690129245
pos_p1_q100,32.47288825614022,7.527111743859777
pos_p3_q128,47.53265800652354,7.5326580065235405
pos_p3_q27,47.540295392210865,7.540295392210865
pos_p1_q106,47.60183919293583,7.601839192935827
pos_p0_q239,32.39790697828565,7.602093021714353
pos_p1_q139,32.37873073571969,7.621269264280308
pos_p0_q134,47.64288357134724,7.642883571347241
pos_p3_q132,47.644798153274095,7.644798153274095
pos_p0_q84,32.34683046740562,7.653169532594383
pos_p3_q190,32.34041017808988,7.659589821910117
pos_p4_q238,47.71040808285584,7.710408082855842
pos_p0_q182,32.28239384032171,7.71760615967829
pos_p1_q9,32.25801088280109,7.741989117198912
pos_p1_q107,47.7741537392904,7.774153739290398
pos_p3_q30,32.21101124792137,7.78898875207863
pos_p4_q56,32.20557472106688,7.794425278933119
pos_p2_q151,32.16479876713116,7.83520123286884
pos_p3_q29,32.140530395270034,7.859469604729966
pos_p4_q207,32.08074543440951,7.919254565590492
pos_p1_q205,31.95682484237489,8.043175157625111
pos_p3_q65,31.93851183297416,8.06148816702584
pos_p3_q7,31.9001151394938,8.0998848605062
pos_p3_q31,48.10354219921901,8.103542199219007
pos_p4_q46,48.146241275277475,8.146241275277475
pos_p1_q233,31.809809828398734,8.190190171601266
pos_p1_q151,48.19045269257037,8.190452692570368
pos_p3_q108,48.37585084136253,8.375850841362528
pos_p0_q230,31.619441251218436,8.380558748781564
pos_p3_q44,31.56552824593472,8.434471754065282
pos_p1_q168,48.44629882804604,8.44629882804604
pos_p1_q188,31.52555270520971,8.474447294790291
pos_p0_q135,48.510497907786274,8.510497907786274
pos_p3_q157,48.54598487371593,8.54598487371593
pos_p0_q232,31.384931491666084,8.615068508333916
pos_p4_q109,31.380762943081464,8.619237056918536
pos_p1_q176,31.361534077615342,8.638465922384658
pos_p2_q0,48.66868278619855,8.668682786198552
pos_p4_q208,48.70198265514907,8.701982655149067
pos_p0_q194,31.254590239029916,8.745409760970084
pos_p2_q198,48.75155950346675,8.751559503466751
pos_p0_q0,48.76532217107038,8.76532217107038
pos_p3_q36,31.19385026385135,8.806149736148651
pos_p1_q22,31.186189593856497,8.813810406143503
pos_p2_q8,31.179434751151234,8.820565248848766
pos_p3_q239,48.830242099523595,8.830242099523595
pos_p0_q192,48.8405452074198,8.840545207419801
pos_p2_q40,48.867479029974035,8.867479029974035
pos_p2_q48,48.877713905791715,8.877713905791715
pos_p4_q233,31.106908789874563,8.893091210125437
pos_p2_q196,48.897056990499024,8.897056990499024
pos_p1_q128,48.91685872503524,8.91685872503524
pos_p4_q148,48.93828795612542,8.938287956125421
pos_p3_q196,31.020934449935815,8.979065550064185
pos_p3_q164,49.10943322783043,9.10943322783043
pos_p1_q83,30.86567559911706,9.134324400882939
pos_p1_q189,30.831057774131025,9.168942225868975
pos_p4_q167,30.813284514976758,9.186715485023242
pos_p3_q71,30.793892562078394,9.206107437921606
pos_p1_q208,49.22099403652596,9.220994036525958
pos_p1_q137,49.268053706846246,9.268053706846246
pos_p2_q37,49.32563507164383,9.32563507164383
pos_p2_q153,49.35131768795709,9.351317687957092
pos_p0_q22,49.358023044392,9.358023044391999
pos_p0_q225,49.3673363970633,9.367336397063298
pos_p1_q237,30.627045329508853,9.372954670491147
pos_p1_q6,30.5473870395612,9.452612960438799
pos_p2_q18,30.5294711137703,9.470528886229701
pos_p3_q192,30.452844986054004,9.547155013945996
pos_p4_q5,30.392539138298368,9.607460861701632
pos_p4_q209,30.39100198221579,9.60899801778421
pos_p1_q202,49.61154483162593,9.611544831625928
pos_p2_q45,30.274494867423908,9.725505132576092
pos_p4_q13,30.15501952335006,9.84498047664994
pos_p2_q42,49.85537914172277,9.855379141722771
pos_p0_q7,30.10337539276658,9.89662460723342
pos_p4_q237,50.00601179905847,10.00601179905847
pos_p2_q115,50.06135313439682,10.061353134396818
pos_p3_q134,50.07085687031801,10.07085687031801
pos_p3_q51,50.08515298270398,10.085152982703981
pos_p0_q210,50.09668323291557,10.096683232915566
pos_p2_q182,29.89694521650791,10.103054783492091
pos_p2_q58,50.158729364567236,10.158729364567236
pos_p0_q137,29.82850652915753,10.17149347084247
pos_p4_q114,29.826373789466036,10.173626210533964
pos_p0_q198,50.178254962389126,10.178254962389126
pos_p2_q236,29.800142446022384,10.199857553977616
pos_p4_q185,29.782012069093582,10.217987930906418
pos_p0_q186,29.699310598362686,10.300689401637314
pos_p1_q150,50.305883409892104,10.305883409892104
pos_p0_q93,50.32494396091873,10.32494396091873
pos_p3_q133,29.63613980418442,10.36386019581558
pos_p3_q78,50.36433228814739,10.364332288147388
pos_p3_q224,50.40339365967609,10.403393659676091
pos_p1_q4,50.43878520391454,10.438785203914541
pos_p2_q208,29.559445245909874,10.440554754090126
pos_p3_q40,29.519849377165478,10.480150622834522
pos_p1_q67,50.48699248576138,10.486992485761377
pos_p0_q156,50.53259260384633,10.532592603846332
pos_p2_q66,29.358192148050477,10.641807851949523
pos_p0_q59,29.3274722789601,10.672527721039899
pos_p1_q54,50.72554523066175,10.725545230661751
pos_p0_q65,29.25757955857406,10.742420441425939
pos_p1_q95,50.80553897888956,10.805538978889558
pos_p4_q97,50.81865204057568,10.818652040575678
pos_p1_q234,50.848072949933034,10.848072949933034
pos_p2_q130,50.88478142642684,10.88478142642684
pos_p1_q74,50.885056917429274,10.885056917429274
pos_p1_q23,50.89295529648695,10.892955296486953
pos_p3_q106,29.044394075201875,10.955605924798125
pos_p0_q86,51.00875795336783,11.008757953367827
pos_p0_q4,28.959012905194886,11.040987094805114
pos_p2_q123,51.0583310782173,11.0583310782173
pos_p0_q228,28.91395317023647,11.086046829763529
pos_p4_q181,28.834285588327617,11.165714411672383
pos_p2_q67,51.170623145971426,11.170623145971426
pos_p1_q195,28.777279460519196,11.222720539480804
pos_p3_q155,51.248454886746096,11.248454886746096
pos_p3_q12,51.30644273483498,11.306442734834981
pos_p2_q226,51.31048625531845,11.310486255318452
pos_p3_q180,28.6634227805951,11.336577219404901
pos_p2_q203,51.40118736625559,11.401187366255591
pos_p4_q229,51.41623088981064,11.416230889810642
pos_p2_q181,28.5460938023175,11.4539061976825
pos_p3_q54,28.541517653504723,11.458482346495277
pos_p3_q168,28.532134969114434,11.467865030885566
pos_p2_q59,28.520816040351512,11.479183959648488
pos_p1_q165,28.47049075840124,11.52950924159876
pos_p0_q174,28.439098900687565,11.560901099312435
pos_p0_q62,28.40007870028939,11.599921299710608
pos_p0_q21,51.60023308215923,11.600233082159228
pos_p4_q96,28.37339160756076,11.626608392439241
pos_p3_q205,28.344546743539325,11.655453256460675
pos_p4_q77,51.67103256183067,11.671032561830671
pos_p1_q31,51.67946925735119,11.679469257351187
pos_p2_q180,51.698855834739625,11.698855834739625
pos_p0_q202,28.22958314689245,11.770416853107552
pos_p1_q115,51.83317308729089,11.833173087290888
pos_p2_q52,51.92486928537253,11.92486928537253
pos_p1_q230,51.94037422007957,11.940374220079569
pos_p3_q199,51.94927371520123,11.94927371520123
pos_p4_q32,51.95492026768432,11.954920267684322
pos_p0_q175,51.9864126523007,11.9864126523007
pos_p4_q203,52.00410799381426,12.004107993814259
pos_p0_q132,52.01463516364451,12.014635163644513
pos_p0_q73,27.806008160123675,12.193991839876325
pos_p2_q229,52.19910562831398,12.19910562831398
pos_p3_q0,27.740811659154616,12.259188340845384
pos_p4_q221,27.65117342975523,12.348826570244771
pos_p4_q144,27.647238512052642,12.352761487947358
pos_p2_q172,52.375185831086,12.375185831086
pos_p1_q223,52.411512122872274,12.411512122872274
pos_p1_q140,27.53144704026787,12.46855295973213
pos_p2_q28,52.48707215247082,12.487072152470823
pos_p2_q237,27.434166004465457,12.565833995534543
pos_p2_q111,27.423816945362564,12.576183054637436
pos_p0_q11,27.41337250819281,12.586627491807189
pos_p4_q213,52.61226963831575,12.612269638315752
pos_p1_q199,52.63512172212528,12.635121722125277
pos_p3_q130,52.65134261393202,12.651342613932023
pos_p0_q150,27.20686372703901,12.79313627296099
pos_p1_q182,27.149313956274323,12.850686043725677
pos_p0_q106,27.146755844353663,12.853244155646337
pos_p0_q164,52.86939405037728,12.86939405037728
pos_p0_q29,27.12003513415495,12.87996486584505
pos_p0_q87,27.113892505386346,12.886107494613654
pos_p2_q14,27.089397935935082,12.910602064064918
pos_p4_q174,52.93275500769716,12.93275500769716
pos_p2_q199,52.9595001937095,12.959500193709502
pos_p1_q130,52.981345715837115,12.981345715837115
pos_p4_q106,52.99076166458622,12.990761664586223
pos_p4_q130,53.033241936657426,13.033241936657426
pos_p1_q127,26.948423478934004,13.051576521065996
pos_p1_q232,26.943652062749386,13.056347937250614
pos_p0_q30,26.942345214971848,13.057654785028152
pos_p3_q14,26.8679475880126,13.132052411987399
pos_p0_q71,26.858071129873128,13.141928870126872
pos_p3_q220,26.772030279420413,13.227969720579587
pos_p3_q198,26.76947164870951,13.230528351290491
pos_p0_q200,26.746468739161,13.253531260839
pos_p3_q107,53.26171844700886,13.26171844700886
pos_p4_q49,26.735876435033546,13.264123564966454
pos_p2_q214,26.59012247142254,13.40987752857746
pos_p1_q48,53.47430239571581,13.47430239571581
pos_p0_q193,53.50363777987455,13.503637779874552
pos_p3_q129,53.51543782167096,13.515437821670957
pos_p3_q182,53.56154469695854,13.561544696958542
pos_p1_q219,26.289190880055475,13.710809119944525
pos_p0_q119,26.275347247032663,13.724652752967337
pos_p1_q142,53.83229304076384,13.832293040763837
pos_p2_q106,53.86474455945531,13.86474455945531
pos_p0_q107,53.86724187324005,13.867241873240047
pos_p2_q21,53.88424886142356,13.884248861423558
pos_p2_q17,53.894102627063624,13.894102627063624
pos_p2_q158,53.90038340893867,13.900383408938673
pos_p2_q55,26.08312851304049,13.916871486959511
pos_p4_q171,53.96387005110411,13.96387005110411
pos_p1_q153,54.000594758431795,14.000594758431795
pos_p0_q220,54.005813084463554,14.005813084463554
pos_p4_q38,25.989922847302886,14.010077152697114
pos_p1_q46,54.058164273255635,14.058164273255635
pos_p4_q182,54.10986430958463,14.10986430958463
pos_p0_q223,25.88135663409024,14.118643365909762
pos_p1_q171,54.19503377920601,14.195033779206007
pos_p2_q125,54.202772901889,14.202772901888999
pos_p0_q68,25.781278474092026,14.218721525907974
pos_p2_q197,25.76606053453211,14.233939465467891
pos_p2_q160,54.2442833839194,14.244283383919402
pos_p4_q198,54.260135441442515,14.260135441442515
pos_p2_q117,54.268065495644635,14.268065495644635
pos_p1_q149,25.7120971759271,14.287902824072901
pos_p4_q137,54.30034295241943,14.300342952419427
pos_p2_q173,25.69516398061747,14.304836019382531
pos_p2_q144,25.670423052797684,14.329576947202316
pos_p2_q47,25.637703931965934,14.362296068034066
pos_p1_q87,54.39283134676784,14.392831346767842
pos_p2_q120,54.44515723373021,14.445157233730207
pos_p2_q74,25.53427130708593,14.46572869291407
pos_p0_q224,54.532298045201294,14.532298045201294
pos_p1_q86,54.54298577069818,14.54298577069818
pos_p2_q105,54.59012429146677,14.590124291466772
pos_p2_q72,54.60456741099558,14.604567410995578
pos_p3_q85,54.61704576869112,14.61704576869112
pos_p2_q30,54.66322419446993,14.663224194469933
pos_p1_q164,54.66357287845462,14.663572878454623
pos_p2_q71,54.73069738986509,14.730697389865092
pos_p2_q16,25.229526170873086,14.770473829126914
pos_p2_q127,25.152053444094467,14.847946555905533
pos_p2_q9,54.872836561945135,14.872836561945135
pos_p0_q141,54.88057460718221,14.880574607182211
pos_p4_q214,25.119239354060646,14.880760645939354
pos_p3_q188,25.066165857123398,14.933834142876602
pos_p1_q93,54.97129338907764,14.971293389077637
pos_p2_q5,24.99412526043056,15.005874739569439
pos_p1_q184,24.9626225836587,15.0373774163413
pos_p3_q37,55.10911013296803,15.109110132968027
pos_p2_q190,24.855182686218285,15.144817313781715
pos_p4_q179,24.837137240092652,15.162862759907348
pos_p2_q34,55.16877652635544,15.168776526355437
pos_p0_q9,24.827159989212088,15.172840010787912
pos_p3_q152,55.195351732535194,15.195351732535194
pos_p2_q38,24.783787483273922,15.216212516726078
pos_p2_q139,24.77627284197473,15.22372715802527
pos_p1_q18,24.748881060533304,15.251118939466696
pos_p4_q27,24.74675546328311,15.253244536716888
pos_p1_q20,55.29414478805556,15.294144788055561
pos_p1_q200,55.356992097163854,15.356992097163854
pos_p2_q31,55.38046652892232,15.38046652892232
pos_p2_q41,24.613640174350813,15.386359825649187
pos_p4_q118,24.570981525902187,15.429018474097813
pos_p3_q110,24.530868667906304,15.469131332093696
pos_p1_q129,55.49604303599314,15.49604303599314
pos_p3_q22,24.48509916502484,15.514900834975158
pos_p3_q139,24.478477389486066,15.521522610513934
pos_p3_q186,24.476290637525313,15.523709362474687
pos_p2_q116,55.53389245578544,15.533892455785441
pos_p0_q63,24.464362812473517,15.535637187526483
pos_p2_q183,24.44347924199413,15.55652075800587
pos_p3_q212,55.60202437706127,15.60202437706127
pos_p3_q165,24.39473345086052,15.605266549139479
pos_p1_q158,55.61321316546409,15.613213165464089
pos_p3_q219,24.350338433942955,15.649661566057045
pos_p0_q113,55.67467809104456,15.674678091044562
pos_p3_q143,55.68046818446632,15.68046818446632
pos_p3_q162,55.70171720171601,15.701717201716008
pos_p1_q36,55.710316456754846,15.710316456754846
pos_p4_q133,55.74022185959846,15.740221859598464
pos_p2_q140,24.253572909313498,15.746427090686502
pos_p4_q69,24.228133873274235,15.771866126725765
pos_p0_q75,55.77605120498922,15.776051204989223
pos_p0_q46,24.21069653377174,15.789303466228262
pos_p0_q67,24.207006829879315,15.792993170120685
pos_p0_q189,24.105950319890724,15.894049680109276
pos_p3_q150,24.034021872990706,15.965978127009294
pos_p4_q190,24.00136785432278,15.99863214567722
pos_p1_q131,56.006718866457256,16.006718866457256
pos_p2_q103,23.983209978727654,16.016790021272346
pos_p1_q239,56.028516541960485,16.028516541960485
pos_p0_q172,56.03655140647097,16.03655140647097
pos_p4_q76,56.05066147697499,16.050661476974987
pos_p4_q71,56.07344370907042,16.073443709070418
pos_p1_q1,56.20577929329753,16.20577929329753
pos_p3_q225,56.26340119760729,16.263401197607287
pos_p2_q13,23.707702243184233,16.292297756815767
pos_p3_q75,56.297865551746305,16.297865551746305
pos_p4_q236,23.699231341923582,16.300768658076418
pos_p1_q110,56.319310242757176,16.319310242757176
pos_p4_q36,56.34434916009846,16.34434916009846
pos_p1_q56,23.648409879287865,16.351590120712135
pos_p0_q117,23.632278401532652,16.367721598467348
pos_p1_q122,56.38267805027468,16.382678050274677
pos_p4_q140,56.419933705021045,16.419933705021045
pos_p1_q40,56.44541001171173,16.44541001171173
pos_p0_q54,23.5522077405552,16.4477922594448
pos_p4_q196,56.47711274839873,16.47711274839873
pos_p0_q28,23.518972132986796,16.481027867013204
pos_p1_q103,23.410999117941117,16.589000882058883
pos_p4_q195,23.372115936561904,16.627884063438096
pos_p3_q4,56.796795689870706,16.796795689870706
pos_p1_q160,56.80987009608498,16.80987009608498
pos_p4_q64,23.14259345561035,16.85740654438965
pos_p2_q20,56.88004781454584,16.88004781454584
pos_p3_q52,56.887900688398275,16.887900688398275
